时间,价格,数量,买卖方向
14:31:34,9.18,24,SC
14:31:35,9.25,2,SC
14:31:35,9.2,2,2S
14:31:35,9.21,7,SC
14:31:36,9.17,10,2S
14:31:37,9.22,16,2S
14:31:38,9.19,20,SC
14:31:39,9.18,13,2S
14:31:39,9.18,10,2S
14:31:39,9.16,5,2B
14:31:40,9.18,10,2S
14:31:40,9.17,36,2B
14:31:40,9.12,2,BC
14:31:40,9.18,25,2S
14:31:40,9.17,50,2S
14:31:41,9.17,50,2B
14:31:41,9.18,1,2S
14:31:42,9.2,216,2S
14:31:42,9.16,2,BC
14:31:42,9.18,5,SC
14:31:42,9.1,6,BC
14:31:43,9.18,2600,2B
14:31:44,9.18,1,2B
14:31:44,9.18,6,2S
14:31:45,9.17,30,2B
14:31:46,9.17,20,2S
14:31:47,9.18,50,2B
14:31:47,9.18,8,2S
14:31:47,9.18,40,2S
14:31:49,9.23,2,2S
14:31:50,9.18,51,2B
14:31:50,9.22,10,2S
14:31:51,9.2,4,2S
14:31:51,9.18,10,2S
14:31:53,9.1,33,BC
14:31:54,9.16,120,BC
14:31:54,9.2,10,2S
14:31:54,9.21,50,2S
14:31:54,9.18,120,2B
14:31:54,9.18,5,2S
14:31:55,9.18,20,2S
14:31:55,9.18,100,2S
14:31:55,9.16,175,BC
14:31:55,9.18,42,2S
14:31:55,9.18,384,2B
14:31:55,9.18,500,2S
14:31:55,9.19,100,2S
14:31:56,9.22,5,2S
14:31:56,9.18,175,2B
14:31:56,9.21,20,2S
14:31:56,9.18,50,2S
14:31:57,9.18,1,2B
14:31:57,9.18,6,2B
14:31:57,9.17,10,2B
14:31:57,9.16,43,BC
14:31:58,9.22,151,2B
14:31:58,9.19,10,2S
14:31:58,9.22,235,2B
14:31:59,9.2,28,2S
14:31:59,9.18,533,2B
14:31:59,9.18,5,2S
14:32:01,9.2,10,SC
14:32:02,9.18,50,2S
14:32:02,9.28,15,SC
14:32:02,9.25,10,SC
14:32:03,9.19,2600,2B
14:32:03,9.18,30,2S
14:32:04,9.19,1,2B
14:32:04,9.19,32,2B
14:32:05,9.22,220,2B
14:32:05,9.18,10,2S
14:32:05,9.17,70,2B
14:32:06,9.18,11,2S
14:32:06,9.18,2,2B
14:32:06,9.18,100,2S
14:32:07,9.19,8,2S
14:32:08,9.17,43,2B
14:32:08,9.18,1,BC
14:32:08,9.18,37,2S
14:32:09,9.18,10,2B
14:32:10,9.29,60,2S
14:32:10,9.18,15,2B
14:32:10,9.18,15,2S
14:32:10,9.16,9,2B
14:32:11,9.18,89,2S
14:32:11,9.18,113,2S
14:32:11,9.18,234,2S
14:32:11,9.18,87,2S
14:32:12,9.18,173,2S
14:32:13,9.18,10,2S
14:32:14,9.17,1321,2B
14:32:14,9.19,17,2B
14:32:16,9.08,10,BC
14:32:17,9.13,20,BC
14:32:17,9.21,50,SC
14:32:18,9.18,2,2S
14:32:19,9.19,20,2S
14:32:20,9.2,2,SC
14:32:20,8.28,10,2S
14:32:20,9.18,27,2B
14:32:20,9.14,2,2B
14:32:21,9.47,13,SC
14:32:21,9.18,2,2B
14:32:21,9.18,42,2S
14:32:21,9.18,77,2S
14:32:21,9.18,44,2S
14:32:21,9.18,65,2S
14:32:21,9.18,31,2S
14:32:21,9.18,123,2S
14:32:21,9.18,33,2B
14:32:21,9.18,187,2S
14:32:22,9.18,102,2S
14:32:22,9.18,4,2S
14:32:23,9.1,2,BC
14:32:23,9.9,270,2S
14:32:24,9.19,2,2B
14:32:24,9.21,554,2S
14:32:26,9.15,30,2B
14:32:26,9.21,2,2S
14:32:27,9.17,5,2B
14:32:28,9.22,20,2S
14:32:28,9.16,59,BC
14:32:28,9.18,157,2B
14:32:29,9.15,2,BC
14:32:29,9.15,60,BC
14:32:29,9.16,218,BC
14:32:29,9.21,4,2S
14:32:29,9.19,54,2B
14:32:29,9.19,100,2S
14:32:29,9.2,50,2S
14:32:30,9.18,218,2B
14:32:30,9.18,5,2B
14:32:30,9.3,1,2S
14:32:30,9.31,1,2S
14:32:30,9.2,2600,2B
14:32:30,9.3,1,2S
14:32:30,9.3,1,2S
14:32:31,9.19,442,2S
14:32:32,8.3,130,2B
14:32:34,9.18,2000,2S
14:32:35,9.19,223,2S
14:32:36,9.19,2,2S
14:32:36,9.18,30,2B
14:32:37,9.15,207,BC
14:32:38,9.18,5,2S
14:32:39,9.19,5,2S
14:32:39,9.17,51,2B
14:32:40,9.19,7,2B
14:32:40,9.19,20,2S
14:32:41,9.18,49.6,2S
14:32:41,9.18,2000,2S
14:32:42,9.18,1,2B
14:32:42,9.19,4,2B
14:32:42,9.19,5,2S
14:32:42,9.14,108,2S
14:32:42,9.14,50,BC
14:32:44,9.18,1,2B
14:32:45,9.17,376,2B
14:32:45,9.18,30,2S
14:32:45,9.18,59,2B
14:32:45,9.2,100,2S
14:32:46,9.19,10,2S
14:32:46,9.3,6,2S
14:32:46,9.01,3,BC
14:32:47,9.34,30,SC
14:32:48,9.21,12,2B
14:32:48,8.28,10,2S
14:32:49,9.16,2,2B
14:32:49,9.19,50,SC
14:32:49,9.18,1,2B
14:32:49,9.18,749,2B
14:32:49,9.18,330,2B
14:32:49,9.18,74,2B
14:32:49,9.18,279,2B
14:32:49,9.18,240,2B
14:32:49,9.18,54,2B
14:32:49,9.18,70,2B
14:32:49,9.18,379,2B
14:32:49,9.18,73,2B
14:32:50,9.18,268,2B
14:32:50,9.18,310,2B
14:32:50,9.18,120,2S
14:32:51,9.18,10,2S
14:32:51,9.18,451,2B
14:32:51,9.19,2600,2B
14:32:51,9.17,10,2S
14:32:53,9.19,442,SC
14:32:53,9.17,119,2B
14:32:53,9.2,10,2S
14:32:53,9.19,5,SC
14:32:53,9.17,200,2B
14:32:54,9.17,2,2S
14:32:54,9.2,10,SC
14:32:54,9.3,1,SC
14:32:55,9.17,162,2B
14:32:55,9.18,21,2S
14:32:55,9.31,1,SC
14:32:55,9.19,100,2S
14:32:55,9.3,1,SC
14:32:55,9.19,16,2S
14:32:55,9.3,1,SC
14:32:56,9.18,20,2S
14:32:57,9.17,20,2B
14:32:57,9.21,8,2S
14:32:57,9.1,12,BC
14:32:58,9.22,5,2S
14:32:59,9.37,3,SC
14:32:59,9.21,20,2S
14:33:00,9.16,273,BC
14:33:00,9.18,15,2B
14:33:00,9.17,15,2B
14:33:00,9.17,1,2B
14:33:01,9.18,66,2S
14:33:01,9.16,72.24,BC
14:33:01,9.21,3,SC
14:33:01,9.17,20,2B
14:33:01,9.19,13,2S
14:33:01,9.21,500,2S
14:33:01,9.15,314,BC
14:33:01,9.14,10,BC
14:33:01,9.17,174,2B
14:33:02,9.19,10,2S
14:33:02,9.2,100,2S
14:33:03,9.2,158,2B
14:33:03,9.2,158,2B
14:33:03,9.18,92,2B
14:33:04,9.18,500,2S
14:33:04,9.12,29,BC
14:33:04,9.28,3,SC
14:33:05,9.16,100,BC
14:33:06,9.17,23,2B
14:33:06,9.18,373,2B
14:33:06,9.19,41,2S
14:33:06,9.21,4,2S
14:33:06,9.18,12,2S
14:33:06,9.18,285,2B
14:33:06,9.18,285,2B
14:33:06,9.17,20,2S
14:33:07,9.2,36,2S
14:33:07,9.16,100,BC
14:33:08,9.16,100,BC
14:33:08,9.14,5,BC
14:33:08,9.28,250,SC
14:33:08,9.18,5,2B
14:33:08,9.18,10,2S
14:33:09,9.17,23,BC
14:33:09,9.18,7,2S
14:33:09,9.16,100,BC
14:33:09,9.18,10,2S
14:33:12,9.2,5,2S
14:33:12,9.18,23,2B
14:33:13,8.28,10,2S
14:33:13,9.17,8,2B
14:33:13,9.2,1139,2B
14:33:13,9.2,1137,2B
14:33:14,9.16,100,2B
14:33:16,9.19,2600,2B
14:33:17,9.2,10,2S
14:33:17,9.18,10,2S
14:33:17,9.14,3,2S
14:33:17,9.22,3,2S
14:33:17,9.18,8,2S
14:33:18,9.18,23,BC
14:33:18,9.17,20,2B
14:33:19,9.19,102,2S
14:33:19,9.18,2,2S
14:33:19,9.18,10,2S
14:33:19,9.17,1000,2B
14:33:20,9.23,55,2S
14:33:21,9.17,51,BC
14:33:21,9.19,23,2B
14:33:21,9.19,51,2B
14:33:21,9.45,10,2S
14:33:21,9.18,7,2B
14:33:24,9.17,10,BC
14:33:24,9.17,119,BC
14:33:24,9.18,100,2S
14:33:24,9.2,1,2B
14:33:24,9.19,119,2B
14:33:24,9.19,10,2B
14:33:25,9.17,376,BC
14:33:25,9.17,162,BC
14:33:25,9,10,BC
14:33:25,8.8,10,BC
14:33:25,9.2,100,2B
14:33:25,9.2,100,2B
14:33:25,9.2,100,2B
14:33:25,9.2,100,2B
14:33:25,9.19,1000,2S
14:33:25,9.2,50,SC
14:33:25,9.11,9,BC
14:33:26,9.19,376,2B
14:33:26,9.19,162,2B
14:33:26,9.1,50,BC
14:33:26,9.17,10,2B
14:33:26,9.2,10,SC
14:33:28,9.17,174,BC
14:33:29,9.16,277,BC
14:33:29,9.2,3,2S
14:33:29,9.17,200,BC
14:33:29,9.14,300,BC
14:33:29,9.19,27,2S
14:33:30,9.19,200,2B
14:33:30,9.16,42,2S
14:33:30,9.21,20,SC
14:33:31,9.18,5,2B
14:33:31,9.1,100,BC
14:33:31,9.2,5,2B
14:33:31,9.16,266,BC
14:33:31,9.22,3,SC
14:33:31,9.1,100,BC
14:33:31,9.2,5,SC
14:33:31,9.11,200,BC
14:33:32,9.17,1000,BC
14:33:32,9.21,10,2S
14:33:32,9.19,2,2S
14:33:33,9.2,10,SC
14:33:33,9.17,8,BC
14:33:33,9.19,100,2S
14:33:35,9.21,5,2S
14:33:35,9.07,30,BC
14:33:36,9.15,10,BC
14:33:36,9.21,10,SC
14:33:36,9.18,22,2B
14:33:37,9.19,5,2S
14:33:37,9.18,5,BC
14:33:37,9.2,277,2B
14:33:37,9.2,266,2B
14:33:37,9.2,20,2S
14:33:38,9.17,50,2B
14:33:38,9.2,20,2S
14:33:38,9.2,5,2S
14:33:39,9.29,20,SC
14:33:40,8.28,10,2S
14:33:40,9.11,500,BC
14:33:40,9.16,5,2S
14:33:41,9.2,2,2S
14:33:41,9.11,30,BC
14:33:41,9.19,13,2S
14:33:42,9.28,30,SC
14:33:43,9.2,32,2B
14:33:43,9.19,153,2S
14:33:43,9.19,100,2S
14:33:44,9.2,1,2B
14:33:44,9.2,4,SC
14:33:44,9.19,10,2S
14:33:44,9.21,30,SC
14:33:44,9.21,10,2S
14:33:45,9.2,3,2B
14:33:45,9.19,150,2B
14:33:45,9.18,181,BC
14:33:45,9.18,285,BC
14:33:46,9.19,28,2S
14:33:46,9.16,375,BC
14:33:46,9.19,6,2S
14:33:46,9.19,8,2B
14:33:47,9.16,307,BC
14:33:47,9.26,50,2S
14:33:48,9.16,238,BC
14:33:48,9.18,40,2B
14:33:48,9.21,5,SC
14:33:49,9.16,326,BC
14:33:49,9.18,30,2B
14:33:49,9.2,6,2S
14:33:49,9.11,5,BC
14:33:49,9.2,285,2B
14:33:49,9.2,182,2B
14:33:50,9.18,50,2B
14:33:50,9.18,10,2B
14:33:50,9.18,132,2B
14:33:50,9.19,206,2B
14:33:51,9.19,30,2S
14:33:51,9.2,23,2S
14:33:52,8.98,15,BC
14:33:52,9.21,55,SC
14:33:53,9.16,739,BC
14:33:53,9.21,28,2B
14:33:53,9.24,61,2S
14:33:54,9.2,20,SC
14:33:54,9.21,20,2S
14:33:54,9.2,15,2S
14:33:54,9.16,50,2S
14:33:54,9.19,20,2S
14:33:55,9.23,76,2B
14:33:55,9.19,300,2B
14:33:57,9.19,7,2B
14:33:57,9.17,10,BC
14:33:58,9.2,10,2B
14:33:58,9.26,3,2S
14:33:58,9.19,1,2S
14:33:59,9.2,20,2B
14:33:59,9.2,10,2S
14:33:59,9.21,5,2S
14:34:00,9.23,564,2B
14:34:00,9.17,1,BC
14:34:00,9.18,1000,2B
14:34:02,9.17,50,2B
14:34:03,9.19,10,2S
14:34:03,9.21,4,SC
14:34:03,9.23,150,2B
14:34:03,9.23,250,2B
14:34:04,9.2,1,2B
14:34:05,9.12,8,BC
14:34:07,9.19,11,2B
14:34:08,9.21,10,2S
14:34:09,9.19,90,2B
14:34:09,9.19,29,2B
14:34:09,9.2,10,2S
14:34:10,9.23,236,2B
14:34:10,9.21,41,2S
14:34:10,9.25,5,2S
14:34:10,9.23,16,2S
14:34:10,9.21,20,2S
14:34:10,9.2,1603,2B
14:34:11,9.24,50,SC
14:34:12,9.2,185,2S
14:34:12,9.2,6,2B
14:34:13,9.2,10,2S
14:34:13,9.21,20,2S
14:34:13,9.2,272,2B
14:34:13,9.15,500,2B
14:34:14,9.3,20,SC
14:34:15,9.18,10,2B
14:34:15,9.16,1,2S
14:34:16,9.19,102,2S
14:34:16,9.21,200,2S
14:34:16,9.2,5,2S
14:34:17,9.2,100,2S
14:34:18,9.2,50,2S
14:34:18,9.24,50,2S
14:34:19,9.2,25,2S
14:34:20,9.2,12.77,2S
14:34:20,9.2,4,SC
14:34:20,9.23,145,2S
14:34:20,9.2,11,2B
14:34:22,9.23,15,SC
14:34:22,9.22,4,2S
14:34:22,9.2,2000,2B
14:34:23,9.2,10,2S
14:34:23,9.18,5,2B
14:34:23,9.21,100,2S
14:34:23,9.2,2,2B
14:34:23,9.23,10,2S
14:34:24,9.2,1,2B
14:34:24,9.19,1,2B
14:34:24,9.19,33,2S
14:34:25,9.19,50,2S
14:34:25,9.21,5,2S
14:34:25,9.26,20,2S
14:34:25,9.19,2000,2S
14:34:25,9.19,9,2S
14:34:26,9.2,6,2S
14:34:26,9.18,7,BC
14:34:26,9.23,20,2S
14:34:27,9.15,20,BC
14:34:27,9.2,25,2B
14:34:28,9.16,30,BC
14:34:28,9.2,14,2S
14:34:28,9.19,13,2B
14:34:28,9.21,10,2S
14:34:29,9.2,5,2S
14:34:29,9.2,4,2B
14:34:30,9.2,10,2S
14:34:30,9.16,240,BC
14:34:30,9.2,69,2S
14:34:31,9.2,20,2S
14:34:31,9.2,20,2S
14:34:32,9.2,10,2S
14:34:32,9.2,11,2S
14:34:33,9.18,132,BC
14:34:33,9.25,100,2S
14:34:33,9.21,1000,2S
14:34:34,9.16,4,2S
14:34:34,9.2,1,2S
14:34:34,9.25,1,SC
14:34:35,9.18,15,2B
14:34:35,9.2,10,2S
14:34:35,9.14,7,BC
14:34:35,9.11,20,BC
14:34:36,9.2,10,2S
14:34:36,9.19,10,2S
14:34:36,9.19,5,2B
14:34:36,9.19,20,2B
14:34:36,8.28,1,2S
14:34:36,9.24,13,SC
14:34:37,9.2,30,2S
14:34:37,9.12,184,BC
14:34:38,9.24,20,SC
14:34:39,9.19,20,2S
14:34:39,9.2,10,2S
14:34:39,9.12,10,BC
14:34:39,9.23,1,SC
14:34:39,9.13,9,2B
14:34:40,9.2,16,2S
14:34:40,9.15,44,BC
14:34:41,9.2,10,2S
14:34:41,9.19,20,2B
14:34:41,9.2,20,2S
14:34:41,9.18,200,2B
14:34:42,9.25,10,2S
14:34:42,9.22,5,2S
14:34:43,9.19,1,2S
14:34:43,9.2,11,2S
14:34:44,9.18,77,2B
14:34:44,9.2,29,2B
14:34:44,9.19,7,2B
14:34:44,9.14,29,2B
14:34:44,9.21,15,2S
14:34:44,9.16,10,2B
14:34:44,9.21,100,2S
14:34:45,8.28,10,2S
14:34:45,9.2,7,2S
14:34:46,9.2,100,2S
14:34:46,9.19,600,2S
14:34:47,9.19,2,2S
14:34:47,9.42,13,SC
14:34:48,9.18,24,2B
14:34:48,9.21,7,2S
14:34:49,9.11,10,BC
14:34:49,9.18,56,2B
14:34:50,9.2,10,2S
14:34:50,9.18,10,2B
14:34:50,9.19,6,2B
14:34:51,9.38,14,SC
14:34:51,9.2,80,2S
14:34:52,9.2,8,2B
14:34:52,9.19,20,2B
14:34:52,9.2,50,2S
14:34:52,9.24,30,SC
14:34:52,9.23,15,2S
14:34:53,9.22,10,2S
14:34:53,9.18,1,2B
14:34:54,9.19,3,2B
14:34:54,9.2,25,2S
14:34:55,0,28,1S
14:34:56,9.22,10,2S
14:34:56,9.22,10,SC
14:34:56,9.19,9,2S
14:34:56,9.16,20,2B
14:34:57,9.2,16,SC
14:34:57,9.19,16,2S
14:34:57,9.23,49,2S
14:34:57,9.4,50,SC
14:34:57,9.19,445,2B
14:34:58,9.2,50,2S
14:34:58,9.22,10,2S
14:34:58,9.18,121,2B
14:34:58,9.22,5,2S
14:34:58,9.25,10,2S
14:34:58,9.18,202,2B
14:34:59,9.21,50,2S
14:34:59,9.22,5,SC
14:34:59,9.21,10,SC
14:35:00,9.19,700,2B
14:35:00,9.18,163,2B
14:35:00,9.18,452,2B
14:35:00,9.16,13,BC
14:35:00,9.2,7,2B
14:35:00,9.2,17,2B
14:35:00,9.25,10,2S
14:35:00,9.2,12,2S
14:35:00,9.2,3,2B
14:35:01,9.22,4,2S
14:35:01,9.19,238,2B
14:35:01,9.19,739,2B
14:35:01,9.19,375,2B
14:35:01,9.19,326,2B
14:35:01,9.19,307,2B
14:35:02,0,28,1S
14:35:02,9.2,10,2S
14:35:03,9.19,9,2S
14:35:04,9.2,1,2B
14:35:04,9.19,50,2S
14:35:05,9.2,14,2S
14:35:05,9.51,7,2S
14:35:05,9.24,50,SC
14:35:05,9.19,100,2B
14:35:06,9.2,5,2S
14:35:06,9.19,9,2S
14:35:07,9.2,11,2S
14:35:08,9.2,345,2S
14:35:08,9.3,10,2S
14:35:08,9.2,5,2S
14:35:09,9.21,21,2S
14:35:10,9.22,50,2S
14:35:10,9.19,102,2S
14:35:11,9.2,4,2S
14:35:13,9.2,1,2S
14:35:13,9.2,8,2S
14:35:13,9.18,1,BC
14:35:14,9.19,1,2B
14:35:14,9.2,2,2S
14:35:14,9.03,5,BC
14:35:14,9.04,5,BC
14:35:14,9.05,5,BC
14:35:14,9.06,5,BC
14:35:14,9.07,5,BC
14:35:14,9.08,5,BC
14:35:14,9.09,5,BC
14:35:15,9.13,15,BC
14:35:15,9.23,8,SC
14:35:15,9.25,1,2S
14:35:15,9.19,1,2S
14:35:15,9.2,10,2S
14:35:16,9.19,10,2B
14:35:16,9.2,3,2S
14:35:17,9.2,50,2S
14:35:17,9.2,3,2S
14:35:17,9.21,3,2S
14:35:17,9.21,4,2S
14:35:17,9.2,10,2S
14:35:18,9.25,24,2S
14:35:18,9.2,100,2S
14:35:19,9.19,10,2B
14:35:19,9.2,30,2B
14:35:19,9.13,27,2B
14:35:19,9.18,173,2B
14:35:19,9.2,50,2S
14:35:19,9.23,55,2S
14:35:21,9.19,2,2S
14:35:21,9.2,1000,2S
14:35:21,9.19,3,2S
14:35:21,9.28,10,2S
14:35:22,9.2,1,2S
14:35:22,9.23,2,2S
14:35:22,9.18,30,2B
14:35:22,9.25,10,2S
14:35:22,9.28,20,2S
14:35:22,9.2,7,2B
14:35:23,9.23,15,2S
14:35:23,9.12,50,BC
14:35:24,9.2,1,2B
14:35:24,8.28,10,2S
14:35:25,9.11,1,BC
14:35:25,9.22,10,2S
14:35:26,9.12,10,2B
14:35:26,9.3,2,2S
14:35:26,9.18,44,2B
14:35:26,9.2,400,2S
14:35:26,9.19,10,2S
14:35:26,9.2,8,2S
14:35:26,9.16,40,2S
14:35:27,9.19,21,2S
14:35:27,9.21,20,2S
14:35:27,9.15,10,2B
14:35:28,9.19,10,2S
14:35:28,9.21,10,2S
14:35:29,9.21,3,2S
14:35:30,9.2,10,2S
14:35:30,9.21,10,2S
14:35:30,8.28,82,BC
14:35:30,9.07,700,BC
14:35:31,9.19,20,2S
14:35:32,9.2,10,2S
14:35:33,9.2,30,2S
14:35:35,9.2,10,2S
14:35:35,9.2,22,2B
14:35:35,9.2,129,2S
14:35:35,9.2,2,2S
14:35:35,9.2,209,2S
14:35:35,9.2,25,2S
14:35:35,9.2,2,2S
14:35:37,9.2,20,2S
14:35:37,9.2,10,2S
14:35:37,9.21,30,2S
14:35:38,9.2,10,2S
14:35:39,9.19,6,2B
14:35:40,9.19,14,2S
14:35:40,9.19,23,2B
14:35:40,9.2,20,2S
14:35:41,9.23,20,SC
14:35:41,9.23,100,2S
14:35:41,9.2,49,2S
14:35:41,9.2,10,2S
14:35:42,9.22,5,2S
14:35:42,9.2,25,2S
14:35:42,9.2,46,2S
14:35:42,9.24,2,2S
14:35:42,9.2,39,2S
14:35:42,9.2,26,2S
14:35:42,9.2,18,2S
14:35:42,9.2,73,2S
14:35:42,9.2,112,2S
14:35:43,9.02,7,BC
14:35:43,9.19,9,2B
14:35:44,9.2,1,2B
14:35:44,9.21,74,2S
14:35:44,9.16,2,2S
14:35:44,9.19,483,2B
14:35:45,9.19,12,2S
14:35:45,9.2,12,2S
14:35:45,9.2,100,2S
14:35:46,9.21,25,2S
14:35:46,9.04,7,BC
14:35:46,9.2,15,2S
14:35:47,9.21,100,2S
14:35:47,9.16,10,2B
14:35:48,9.24,10,2S
14:35:48,9.19,1,2B
14:35:48,9.24,2,SC
14:35:48,9.2,5,2S
14:35:48,9.21,600,2S
14:35:48,9.06,7,BC
14:35:48,9.19,2000,2B
14:35:48,9.19,5,2S
14:35:49,9.19,197,2S
14:35:49,9.24,8,2S
14:35:49,9.1,20,BC
14:35:50,9.28,50,SC
14:35:50,9.2,53,2S
14:35:50,9.2,68,2S
14:35:50,9.2,140,2S
14:35:50,9.2,52,2S
14:35:50,9.19,10,2S
14:35:50,9.2,104,2S
14:35:51,9.23,56,SC
14:35:51,9.08,11,BC
14:35:51,9.24,12,2S
14:35:51,9.2,20,2S
14:35:51,9.16,66,2S
14:35:52,9.2,5,2S
14:35:52,9.24,12,SC
14:35:52,9.2,30,2S
14:35:53,9.2,30,2S
14:35:53,9.2,200,2B
14:35:53,9.19,5,2S
14:35:53,9.1,9,BC
14:35:54,9.19,18,2B
14:35:54,9.2,1,2B
14:35:54,9.3,50,SC
14:35:54,9.21,6,SC
14:35:55,9.19,1,2S
14:35:55,9.19,5,2B
14:35:55,9.2,30,2S
14:35:55,9.23,10,SC
14:35:55,9.36,3,2S
14:35:56,9.21,500,2S
14:35:56,9.16,1,2S
14:35:56,9.2,5,2S
14:35:56,9.2,100,2S
14:35:56,9.2,239,2B
14:35:57,9.2,10,2S
14:35:57,9.21,2,2S
14:35:58,9.2,20,2S
14:35:58,9.18,77,BC
14:35:59,9.23,10,2S
14:35:59,9.23,1,SC
14:35:59,9.23,71,2B
14:36:00,9.2,10,2S
14:36:01,9.21,200,2S
14:36:01,9.2,14,2S
14:36:01,9.2,2,2B
14:36:01,9.2,22,2S
14:36:02,9.2,10,2S
14:36:02,9.2,7,2B
14:36:02,9.1,23,2B
14:36:03,9.19,1000,2S
14:36:03,9.2,30,2S
14:36:04,9.2,1,2B
14:36:04,9.2,20,2S
14:36:04,9.19,35,2S
14:36:04,9.24,20,2S
14:36:05,9.2,153,2S
14:36:05,9.23,481,2B
14:36:05,9.2,27,2S
14:36:05,9.2,6,2S
14:36:05,9.23,145,SC
14:36:05,9.2,6,2S
14:36:06,9.2,100,2S
14:36:06,9.19,1,2S
14:36:07,9.19,102,2S
14:36:07,9.15,2,BC
14:36:07,9.19,2,2S
14:36:07,9.2,3,2B
14:36:07,9.16,9,BC
14:36:08,9.23,10,2S
14:36:08,9.2,6,SC
14:36:08,9.25,35,2S
14:36:08,9.22,50,SC
14:36:08,9.23,150,2B
14:36:08,9.2,7,2S
14:36:08,9.23,250,2B
14:36:09,9.2,20,2S
14:36:10,9.18,163,BC
14:36:10,9.37,3,2S
14:36:10,9.19,7,2S
14:36:10,9.22,10,2S
14:36:10,9.81,3,2S
14:36:11,9.23,163,2B
14:36:12,9.21,10,2S
14:36:12,9.24,2,2S
14:36:13,9.19,2,2S
14:36:13,9.2,30,2S
14:36:13,9.2,81,2S
14:36:14,9.19,28,2B
14:36:14,9.2,7,2B
14:36:14,9.19,235,2B
14:36:15,9.21,1,2S
14:36:15,9.2,67,2S
14:36:15,9.12,10,BC
14:36:16,9.2,93,2B
14:36:16,8.57,10,BC
14:36:18,9.2,10,2B
14:36:18,9.12,14,BC
14:36:18,9.19,77,2B
14:36:18,9.18,1,2B
14:36:18,9.98,2,SC
14:36:20,10.1,20,SC
14:36:20,9.21,20,2S
14:36:20,9.19,6,2S
14:36:21,9.2,6,2S
14:36:21,9.25,32,2S
14:36:21,9.2,90,2S
14:36:22,9.2,20,2S
14:36:23,9.22,145,2S
14:36:24,8.28,10,2S
14:36:24,9.2,1,2B
14:36:24,9.2,1,SC
14:36:24,9.19,15,2S
14:36:25,9.2,5,2S
14:36:26,9.2,10,2S
14:36:26,9.21,12,2S
14:36:26,9.22,1,SC
14:36:26,9.26,15,SC
14:36:26,9.21,3,2S
14:36:27,9.2,1,2S
14:36:27,9.2,28,2S
14:36:28,9.2,16,2S
14:36:28,9.22,50,2S
14:36:29,9.2,7,2B
14:36:30,9.2,20,2S
14:36:30,9.08,30,BC
14:36:30,9.23,13,2S
14:36:30,9.19,20,2S
14:36:30,9.2,10,2S
14:36:30,9.25,28,2S
14:36:31,9.2,80,2S
14:36:31,9.2,400,2S
14:36:31,9.22,10,2S
14:36:32,9.22,200,2S
14:36:33,9.2,4,2S
14:36:33,9.19,10,2B
14:36:33,9.19,6,2S
14:36:34,9.19,1,2S
14:36:34,9.2,2,2S
14:36:35,9.22,600,2S
14:36:36,9.21,2,SC
14:36:36,9.2,50,2S
14:36:36,9.21,1,2S
14:36:36,9.2,7,2B
14:36:37,9.2,5,2S
14:36:37,9.17,15,BC
14:36:38,9.19,2,2B
14:36:38,9.2,1,2S
14:36:39,9.2,8,2S
14:36:39,9.2,200,2S
14:36:39,9.19,500,2S
14:36:40,9.19,1,2S
14:36:41,9.21,10,2B
14:36:41,9.25,5,2S
14:36:41,9.2,40,2S
14:36:41,9.2,2,2S
14:36:42,8.5,10,BC
14:36:42,9.23,10,2S
14:36:42,9.19,46,2B
14:36:42,9.24,19,SC
14:36:43,9.21,10,2S
14:36:43,9.19,100,2S
14:36:44,9.21,10,2S
14:36:44,9.14,20,BC
14:36:44,9.2,6,SC
14:36:45,9.2,60,2B
14:36:45,9.2,10,2S
14:36:46,9.18,10,2B
14:36:47,9.19,50,2S
14:36:47,9.22,20,2S
14:36:48,9.2,5,2S
14:36:48,9.2,220,2S
14:36:48,9.2,200,2S
14:36:50,9.2,5,2S
14:36:50,9.21,1,2B
14:36:50,9.22,3,2S
14:36:50,9.2,7,2S
14:36:50,9.01,10,BC
14:36:51,9.19,24,2S
14:36:52,9.15,101,BC
14:36:52,9.2,30,2B
14:36:52,9.21,10,SC
14:36:52,9.2,31,2S
14:36:53,9.19,0.49,2S
14:36:53,9.19,20,2B
14:36:53,9.2,4,2S
14:36:54,0,28,1S
14:36:54,9.7,70,SC
14:36:54,9.2,10,2S
14:36:54,9.2,5,2S
14:36:54,9.19,25,2S
14:36:54,9.2,29,2B
14:36:54,9.2,50,2S
14:36:55,9.19,21,2S
14:36:55,9.21,100,2S
14:36:55,9.11,10,BC
14:36:55,9.23,705,2S
14:36:55,9.2,10,2S
14:36:56,9.28,2,2S
14:36:56,9.21,19,2S
14:36:56,9.21,10,2S
14:36:56,9.19,10,2S
14:36:56,9.29,10,2S
14:36:57,9.22,10,2S
14:36:57,8.28,10,2S
14:36:58,9.21,10,2S
14:36:58,9.21,15,2S
14:36:58,9.19,4,2S
14:36:59,9.19,42,2S
14:36:59,9.19,9,2S
14:36:59,9.2,24,2S
14:37:01,9,5,BC
14:37:01,9.14,20,BC
14:37:01,9.18,73,2B
14:37:01,9.2,1500,2S
14:37:01,9.2,7,2B
14:37:01,9.2,14,SC
14:37:01,9.2,50,2S
14:37:02,9.2,78,2S
14:37:02,9.2,90,SC
14:37:02,9.07,20,BC
14:37:02,9.21,10,2S
14:37:02,9.2,13,2S
14:37:03,9.19,17,2S
14:37:03,9.2,10,2S
